_Id;_PostTypeId;_AcceptedAnswerId;_CreationDate;_Score;_ViewCount;_OwnerUserId;_LastEditorUserId;_LastEditDate;_LastActivityDate;_Title;_Tags;_AnswerCount;_CommentCount;_FavoriteCount
3934;1;3935;2015-12-02T18:58:39.170;3;135;2220;1830;2016-01-02T13:23:07.387;2016-01-02T13:28:48.450;Are there other uses for prenatal vitamins?;<medications><pregnancy><food-supplements>;2;3;
3935;2;;2015-12-02T19:53:28.563;5;;2165;2165;2015-12-02T20:56:13.840;2015-12-02T20:56:13.840;;;;4;
3936;2;;2015-12-02T20:18:00.317;2;;2163;2163;2015-12-05T07:29:40.633;2015-12-05T07:29:40.633;;;;2;
3937;1;;2015-12-02T20:26:08.283;3;75;2221;5405;2017-02-08T02:51:00.600;2017-02-08T02:51:00.600;How to eliminate brain fog quickly?;<brain><fatigue><brain-fog><mental-exhaustion>;1;1;
3938;2;;2015-12-02T22:32:10.470;3;;2192;2192;2015-12-27T21:10:09.687;2015-12-27T21:10:09.687;;;;0;
3939;1;;2015-12-03T00:04:15.730;3;16;2222;;;2015-12-03T00:04:15.730;Is increased blood flow always correlated with increased cerebral activity?;<brain><blood-circulation><medical-imaging>;0;0;
3940;1;;2015-12-03T03:56:41.483;3;52;2223;2223;2017-02-18T03:37:11.700;2017-02-18T03:37:11.700;Health I.D for diabetes - What is the preferred method of identification?;<diabetes><type-1-diabetes><clothes><public-awareness>;2;1;1
3941;2;;2015-12-03T17:45:29.357;3;;1830;;;2015-12-03T17:45:29.357;;;;0;
3942;1;3959;2015-12-03T14:18:49.970;4;305;2229;1830;2015-12-03T19:44:54.057;2015-12-04T17:59:30.080;Can a one year old safely follow a ketogenic diet?;<nutrition><diet><pediatrics>;3;8;
3945;2;;2015-12-03T22:44:34.420;3;;2192;;;2015-12-03T22:44:34.420;;;;0;
3946;1;;2015-12-03T23:57:53.087;0;64;43;;;2015-12-03T23:57:53.087;Which ideal body weight formula is used when choosing the ventilator's tidal volume?;<mechanical-ventilation>;0;2;
3947;1;;2015-12-04T02:57:23.493;0;23;1302;;;2015-12-04T02:57:23.493;What's the difference between eating 2000 Calories at once compared to eating 4 times a day at 500 Calories?;<nutrition><calories>;0;3;
3949;2;;2015-12-04T04:40:57.317;10;;333;;;2015-12-04T04:40:57.317;;;;3;
3950;1;;2015-12-04T05:18:38.240;3;83;2228;5405;2017-03-09T03:41:53.483;2017-03-09T03:41:53.483;Bleomycin and Cannabis;<cancer><lungs><recreational-drugs><chemotherapy><antineoplastic>;1;0;
3951;1;;2015-12-04T06:30:43.730;6;41;2228;5405;2017-03-09T03:46:44.450;2017-03-09T03:46:44.450;Bleomycin and Oxygen;<cancer><lasting-effects-duration><lungs><chemotherapy><oxygen>;1;0;
3953;1;;2015-12-04T13:08:47.270;1;31;2231;140;2015-12-04T21:14:30.633;2015-12-04T21:14:30.633;Are there ways to prevent or slow down the development of white hair?;<hair><aging>;0;0;1
3954;2;;2015-12-04T15:09:36.877;2;;2229;2229;2015-12-05T10:03:01.353;2015-12-05T10:03:01.353;;;;2;
3955;2;;2015-12-04T16:14:53.730;4;;2232;;;2015-12-04T16:14:53.730;;;;5;
3956;1;;2015-12-04T16:41:32.853;3;79;43;6563;2017-03-12T15:34:18.780;2017-03-12T15:34:18.780;Does stress cause premature achromotrichia (hair greying)?;<hairloss><stress><achromotrichia><hair-color><hair-type>;0;0;
3957;5;;2015-12-04T16:43:03.460;0;;-1;-1;2015-12-04T16:43:03.460;2015-12-04T16:43:03.460;;;;0;
3958;4;;2015-12-04T16:43:03.460;0;;43;43;2015-12-07T14:17:36.850;2015-12-07T14:17:36.850;;;;0;
3959;2;;2015-12-04T17:19:06.763;7;;1830;1830;2015-12-04T17:59:30.080;2015-12-04T17:59:30.080;;;;2;
3961;1;;2015-12-04T22:19:44.233;2;33;140;;;2015-12-04T22:19:44.233;Are hot liquids better for digestion?;<digestion><water><liquids>;0;1;
3962;1;;2015-12-05T03:52:42.453;3;60;2106;1830;2015-12-05T16:02:38.257;2015-12-05T16:02:38.257;Breathing through one nostril;<nose>;1;3;1
3963;2;;2015-12-05T09:48:54.113;4;;1830;;;2015-12-05T09:48:54.113;;;;0;
3964;2;;2015-12-05T12:29:01.900;1;;1830;;;2015-12-05T12:29:01.900;;;;0;
3966;1;;2015-12-05T14:08:05.817;4;523;2244;6563;2017-03-07T11:30:02.783;2017-03-07T11:30:02.783;Can Smith-Lemli-Opitz Syndrome be caused by medication?;<pregnancy><congenital><enzyme><smith-lemli-opitz-syn><mutations>;2;0;1
3967;2;;2015-12-05T14:10:13.100;3;;1830;;;2015-12-05T14:10:13.100;;;;1;
3968;2;;2015-12-05T14:32:49.773;6;;1830;;;2015-12-05T14:32:49.773;;;;2;
3969;2;;2015-12-05T14:39:19.867;6;;2165;2165;2015-12-05T14:46:40.330;2015-12-05T14:46:40.330;;;;7;
3971;1;3975;2015-12-05T21:18:59.583;6;17723;2247;26;2015-12-05T23:36:18.150;2017-02-25T18:04:38.267;What is this dot on the iris?;<eye>;1;0;
3972;1;3981;2015-12-05T22:45:02.057;5;89;;26;2015-12-05T23:33:38.667;2016-02-05T15:38:56.407;Is there any treatment for autism?;<treatment><autism>;2;0;1
3973;2;;2015-12-05T22:47:19.343;3;;1830;;;2015-12-05T22:47:19.343;;;;0;
3974;1;;2015-12-06T01:17:18.697;2;2839;43;167;2016-03-31T00:14:04.783;2016-03-31T00:14:04.783;Can thinking too hard cause a migraine or a headache?;<headache><migraine>;1;5;
3975;2;;2015-12-06T03:28:53.683;5;;169;169;2015-12-06T18:02:44.223;2015-12-06T18:02:44.223;;;;0;
3976;2;;2015-12-06T08:59:04.720;1;;26;;;2015-12-06T08:59:04.720;;;;0;
3977;2;;2015-12-06T10:34:53.630;6;;1830;1830;2015-12-06T15:22:25.330;2015-12-06T15:22:25.330;;;;3;
3978;1;;2015-12-06T10:55:22.833;1;15;2106;;;2015-12-06T10:55:22.833;cure for mirror movements;<hand><orthopedics>;0;0;
3979;2;;2015-12-06T11:49:29.887;1;;1830;;;2015-12-06T11:49:29.887;;;;0;
3980;1;;2015-12-06T12:24:20.700;6;72;2249;2249;2015-12-06T17:30:28.593;2016-04-14T03:26:10.880;How much are Acute Radiation Syndrome and cancer correlated?;<cancer><statistics><radioactivity>;1;0;0
3981;2;;2015-12-06T13:56:23.403;3;;1830;;;2015-12-06T13:56:23.403;;;;0;
3982;1;4310;2015-12-06T16:21:21.600;9;576;1830;;;2016-01-06T23:36:42.770;Does being underweight have an influence on cancer risk?;<cancer><weight>;1;1;
3984;1;;2015-12-07T06:10:08.537;1;22;2256;2256;2015-12-07T17:09:03.960;2015-12-07T17:09:03.960;Anyone with gout got off of alloupurinol?;<arthritis>;0;1;
3986;1;4599;2015-12-07T11:40:33.290;12;707;2360;1830;2015-12-07T18:18:52.987;2016-01-31T21:24:13.613;Why is the skin around my genitals darker than the rest of my body?;<dermatology>;2;0;2
3987;1;;2015-12-07T13:27:19.987;2;57;2258;6563;2017-02-14T04:18:52.343;2017-02-14T04:18:52.343;Mastocytoma vs Mastocytosis?;<statistics><infant><contributing-factors><mastocytoma><mastocytosis>;0;2;
3988;1;;2015-12-07T13:49:41.383;4;40;634;6563;2016-10-04T06:50:02.790;2016-10-04T06:50:02.790;What can I do to protect myself against Labyrinthitis recurral?;<prevention><symptoms><ear><vertigo><labyrinthitis>;0;0;
3989;1;;2015-12-07T08:54:52.053;2;81;2258;6563;2017-02-14T04:20:40.090;2017-02-14T04:20:40.090;Infant has a mastocytoma, any cause for concern?;<infant><mastocytoma><developmental-milestones><benign><malignant>;0;3;
3990;1;;2015-12-07T17:06:35.680;1;25;2256;1830;2015-12-09T18:39:26.277;2015-12-09T18:39:26.277;How to stop needing a back brace?;<back>;0;0;
3991;1;;2015-12-07T17:08:46.893;15;162;2259;5405;2016-10-02T22:03:34.427;2017-03-13T08:39:15.023;How much risk am I taking by joining my coworkers for smoke breaks?;<smoking><second-hand-smoke><social>;2;3;3
3993;2;;2015-12-08T01:27:02.383;4;;2192;2192;2015-12-09T22:49:34.893;2015-12-09T22:49:34.893;;;;2;
3994;2;;2015-12-08T07:12:49.530;1;;570;165;2015-12-13T21:53:09.663;2015-12-13T21:53:09.663;;;;0;
3995;1;4036;2015-12-08T07:41:47.790;6;963;582;1830;2015-12-21T11:50:57.180;2016-03-02T21:43:29.953;Tuberculosis: Lung scarring and weight gain;<medications><infection><disease><infectious-diseases><tuberculosis>;2;4;1
3998;1;;2015-12-08T11:12:13.723;3;113;2268;2268;2015-12-08T11:43:48.163;2016-09-26T08:27:06.067;Hot food flask (thermos) effect on nutrients in packed lunch;<nutrition>;2;0;
3999;1;;2015-12-08T17:24:44.493;2;104;2271;2271;2015-12-08T18:19:15.790;2016-04-12T20:40:03.163;Structure of the Lips and potential Dermatillomania;<mental-health>;1;4;
4000;1;;2015-12-08T17:59:31.647;2;16;2272;;;2015-12-08T17:59:31.647;Can applying pressure to joints provide some health benefits?;<immune-system>;0;2;
4001;1;;2015-12-08T21:56:29.900;1;43;2019;;;2015-12-08T21:56:29.900;What natural supplements exist to lower LDL cholesterol and raise HDL cholesterol?;<heart-disease><cardiology><cardiovascular-disease><cholesterol>;0;0;
4002;1;;2015-12-09T07:16:56.450;4;108;453;;;2016-02-16T12:07:01.177;Rubbing alcohol or hydrogen peroxide for small wounds?;<first-aid><wound><wound-care>;1;0;1
4003;1;;2015-12-09T08:40:42.570;7;91;1983;1830;2016-01-19T07:58:50.060;2016-05-20T17:37:18.570;Crohn's Disease - detection when in remission;<gastroenterology><diagnosis><crohns>;2;0;2
4004;1;;2015-12-09T09:45:20.477;3;42;1983;1830;2015-12-10T13:11:06.213;2017-01-02T16:19:08.440;MRI scans for diagnosing Crohn's disease?;<gastroenterology><diagnostics><mri><crohns>;1;0;1
4005;1;;2015-12-09T12:04:21.943;2;78;2279;1830;2015-12-10T13:09:37.217;2015-12-10T13:09:37.217;Why can thinking make a headache worse?;<neurology><headache>;0;0;
4006;1;4422;2015-12-09T13:00:24.620;7;104;2205;2205;2016-01-17T15:33:14.643;2016-01-17T16:00:14.557;Cancer development probability with age;<cancer><statistics>;1;0;0
4008;1;;2015-12-09T19:01:39.353;4;40;1830;5405;2016-11-12T02:23:13.517;2016-11-12T02:23:13.517;Using corticosteroids during pregnancy;<medications><pregnancy><steroids><corticosteroids><preterm-labor>;0;0;
4010;2;;2015-12-09T20:49:55.077;8;;1830;1830;2015-12-11T12:21:34.997;2015-12-11T12:21:34.997;;;;0;
4011;1;4434;2015-12-09T21:28:29.220;6;189;1830;;;2016-01-17T18:08:39.630;What are the long-term physical effects of anorexia?;<anorexia><eating-disorder>;1;0;
4014;1;;2015-12-09T22:55:38.910;2;22;236;236;2015-12-10T01:04:17.160;2015-12-10T01:04:17.160;Can allergies ""generalize"" to other substances present during an allergic reaction?;<immune-system><allergy>;0;1;
4015;1;;2015-12-09T23:38:41.267;4;29;43;5405;2016-11-12T02:17:14.220;2016-11-12T02:17:14.220;What are the long term effects of using diclofenac patches?;<medications><lasting-effects-duration><diclofenac><humerus>;0;2;0
4016;1;;2015-12-10T02:55:05.173;4;66;2286;5405;2016-11-12T02:21:25.863;2016-11-12T02:21:25.863;Can you change involuntary reactions?;<neurology><reflex-impulse><instinct>;0;0;1
4020;2;;2015-12-10T11:56:34.983;4;;1830;;;2015-12-10T11:56:34.983;;;;0;
4021;1;;2015-12-10T12:56:18.210;2;65;2293;;;2015-12-10T12:56:18.210;Minimum time between typhoid vaccine and prednisone treatment?;<vaccination><steroids><typhoid>;0;0;1
4022;2;;2015-12-10T15:36:28.593;4;;1830;1830;2015-12-10T16:41:11.230;2015-12-10T16:41:11.230;;;;0;
4023;1;;2015-12-10T17:00:51.570;9;271;1767;1767;2016-12-11T02:20:38.033;2017-02-09T04:08:52.993;Is eyebrow hair loss common in hyperthyroidism?;<medications><hairloss><thyroid><hyperthyroid>;2;4;
4024;1;;2015-12-10T17:23:57.283;10;77;2298;1830;2015-12-16T10:24:55.813;2017-02-09T18:13:51.917;Can stress increase blood pressure?;<blood-pressure><cardiology>;3;1;
4025;1;;2015-12-10T17:34:24.443;1;41;2299;26;2015-12-14T00:33:23.377;2015-12-14T00:33:23.583;Possible causes of chronic nasal congestion and dry lips?;<nose>;0;4;
4026;1;;2015-12-10T19:13:36.363;9;155;2300;1830;2015-12-11T12:23:17.820;2017-01-25T14:09:58.510;Do vitamins protect you from common cold?;<micronutrients><common-cold><food-supplements>;1;3;
4027;1;4034;2015-12-11T02:24:46.923;7;621;550;1830;2015-12-11T07:14:22.093;2016-01-24T19:46:43.253;How does ones TSH tend to vary over the course of a day?;<blood-tests><endocrinology><thyroid>;2;0;1
4028;1;;2015-12-11T03:46:06.597;3;60;140;140;2015-12-14T11:39:42.743;2015-12-14T11:39:42.743;What to eat to maintain regular thyroid activity?;<nutrition><diet><thyroid><hyperthyroid><hypothyroid>;0;9;1
4029;1;;2015-12-11T04:31:14.513;1;22;1746;;;2015-12-11T04:31:14.513;Muscular involvement in psychological constipation;<musculoskeletal-system><nervous-system>;0;2;
4030;2;;2015-12-11T05:25:41.460;0;;2302;;;2015-12-11T05:25:41.460;;;;2;
4034;2;;2015-12-11T10:58:39.683;8;;1830;;;2015-12-11T10:58:39.683;;;;0;
4036;2;;2015-12-11T18:53:05.670;1;;1233;1830;2016-03-02T21:43:29.953;2016-03-02T21:43:29.953;;;;9;
4037;1;;2015-12-11T21:05:28.920;4;141;2;5405;2016-11-12T02:19:19.627;2016-12-10T21:07:06.667;Is it possible to have dental sealants removed permanently?;<dentistry><removal><enamel><fillings><dental-sealants>;1;1;1
4039;2;;2015-12-12T08:47:28.993;1;;1830;1830;2015-12-12T08:53:23.567;2015-12-12T08:53:23.567;;;;1;
4040;1;;2015-12-12T16:34:29.963;4;45;2309;2309;2015-12-30T13:34:29.663;2015-12-30T13:34:29.663;Are there any health hazards related to raw veganism?;<nutrition><vegetarianism><proteins>;0;0;
4041;1;;2015-12-12T20:54:30.610;7;172;1830;;;2016-01-01T14:57:09.600;What are side effects frequencies based on?;<medications><side-effects><research><practice-of-medicine>;2;0;1
4042;1;4158;2015-12-11T21:41:50.037;10;90;2313;1830;2015-12-27T14:50:07.997;2015-12-27T14:50:07.997;What are the effects of routine and daily meditation and physical exercise on pregnancy?;<exercise><pregnancy><meditation>;1;7;2
4043;1;;2015-12-13T04:20:28.103;6;180;2314;26;2015-12-14T00:53:46.017;2016-04-27T12:50:37.553;How to avoid back pain while sleeping?;<sleep><pain>;3;0;
4044;1;4141;2015-12-13T07:05:13.790;2;16608;2315;;;2016-12-10T02:33:01.450;Is eating after brushing before bed all that bad?;<dentistry><oral-health>;1;4;2
4045;2;;2015-12-13T11:14:31.223;4;;1830;1830;2015-12-14T11:13:36.647;2015-12-14T11:13:36.647;;;;5;
4046;5;;2015-12-13T11:49:58.057;0;;-1;-1;2015-12-13T11:49:58.057;2015-12-13T11:49:58.057;;;;0;
4047;4;;2015-12-13T11:49:58.057;0;;1830;1830;2015-12-13T14:37:47.273;2015-12-13T14:37:47.273;;;;0;
4048;5;;2015-12-13T11:51:30.840;0;;-1;-1;2015-12-13T11:51:30.840;2015-12-13T11:51:30.840;;;;0;
4049;4;;2015-12-13T11:51:30.840;0;;1830;1830;2015-12-13T14:37:36.583;2015-12-13T14:37:36.583;;;;0;
4051;1;;2015-12-14T00:09:11.263;3;15;1960;1830;2015-12-14T01:07:52.777;2015-12-14T01:07:52.777;What are the common causes of excess protein (1 g) in the urine, for kidney donors?;<nutrition><diet><lifestyle><donor><renal>;0;0;1
4052;1;;2015-12-14T04:12:44.140;9;100;169;;;2016-03-02T12:38:51.080;Are there any untoward synergistic effects in taking a combination of acetaminophen plus ibuprofen?;<medications><side-effects>;1;0;2
4055;1;8734;2015-12-14T09:48:48.610;5;96;1042;1830;2015-12-14T09:58:04.950;2016-08-12T21:25:38.473;Will eating a high-calory diet (high carbs intake) for a long time (2-8 years) increase the risk of diabetes?;<nutrition><diet><diabetes>;2;0;2
4056;2;;2015-12-14T12:15:08.850;4;;1830;;;2015-12-14T12:15:08.850;;;;0;
4057;1;4993;2015-12-14T13:57:02.280;4;49;1819;1830;2016-02-28T20:38:37.453;2016-02-28T20:42:22.013;What is the genetic vs non-genetic contribution to lifespan?;<lifestyle><statistics><research><life-expectancy>;1;3;
4058;1;4090;2015-12-14T15:24:32.440;12;180;2321;1830;2015-12-14T17:45:30.840;2015-12-16T13:18:06.877;Are there any side effects to cracking knuckles?;<musculoskeletal-system>;1;0;1
4059;1;4992;2015-12-14T15:34:54.217;8;31;2320;1830;2015-12-14T17:35:22.237;2016-02-28T20:04:55.333;Low dose and high dose dexamethason supression test;<blood-tests><endocrinology><steroids>;1;0;1
4060;1;;2015-12-14T15:37:53.093;4;188;2322;1830;2015-12-14T19:40:52.817;2016-08-12T17:29:15.100;Will swishing water in your mouth after meals widen teeth gaps?;<dentistry>;1;0;
4061;2;;2015-12-14T19:11:59.777;3;;1830;;;2015-12-14T19:11:59.777;;;;0;
4063;1;;2015-12-14T22:43:41.640;1;25;2327;5405;2017-02-14T09:19:32.027;2017-02-14T11:33:08.377;Is there any cure for congestive prostatis?;<exercise><reproduction><ejaculation><prostate><congestive-prostatis>;1;0;
4064;2;;2015-12-15T01:10:52.437;2;;2192;;;2015-12-15T01:10:52.437;;;;0;
4066;1;7109;2015-12-15T03:54:18.237;2;56;2328;;;2016-06-14T12:19:47.343;Is breathing using the nose and diaphragm truly healthier?;<exercise><stomach><breathing><nose>;1;1;
4069;1;;2015-12-15T05:35:39.943;7;64;43;43;2016-08-23T03:14:56.300;2016-08-23T03:15:29.067;What are the downsides of hypnosurgery (vs. using traditional anaesthetics)?;<anaesthesia><hypnotherapy>;1;1;3
4070;5;;2015-12-15T05:36:08.220;0;;-1;-1;2015-12-15T05:36:08.220;2015-12-15T05:36:08.220;;;;0;
4071;4;;2015-12-15T05:36:08.220;0;;43;43;2015-12-17T01:20:00.143;2015-12-17T01:20:00.143;;;;0;
4078;1;4082;2015-12-15T14:07:35.883;6;50;1830;;;2015-12-15T21:16:51.917;Systemic effect of topical diclofenac;<medications><diclofenac>;1;0;
4079;1;;2015-12-15T15:52:03.403;1;44;2344;1830;2015-12-16T10:48:08.743;2015-12-16T10:48:08.743;Is there a synergistic effect between phosphate and testosterone in respect to Physiology?;<blood-tests><endocrinology><practice-of-medicine><testosterone>;0;4;
4081;2;;2015-12-15T20:33:56.110;2;;1830;;;2015-12-15T20:33:56.110;;;;0;
4082;2;;2015-12-15T21:16:51.917;2;;1830;;;2015-12-15T21:16:51.917;;;;0;
4083;1;4097;2015-12-15T21:22:02.390;6;59;143;143;2015-12-16T12:53:49.580;2015-12-17T00:55:48.027;Excessive sweating of hands/feet: what is it, and how is it dealt with?;<treatment><diagnosis><sweat>;1;17;
4090;2;;2015-12-16T04:29:04.960;6;;26;26;2015-12-16T13:18:06.877;2015-12-16T13:18:06.877;;;;1;
4091;2;;2015-12-16T09:56:46.077;4;;1830;1830;2015-12-16T13:55:41.500;2015-12-16T13:55:41.500;;;;1;
4093;2;;2015-12-16T14:40:22.667;7;;64;;;2015-12-16T14:40:22.667;;;;0;
4095;1;;2015-12-16T17:01:58.523;12;121;2350;2350;2016-01-21T18:22:34.540;2016-05-20T17:18:28.353;Strength training vs Carpal tunnel syndrome;<exercise><carpal-tunnel-syndrome>;1;0;
4096;1;;2015-12-16T18:34:40.470;3;457;43;;;2016-02-14T20:01:07.257;Techniques to avoid fainting when observing a surgery;<surgery><syncope>;2;0;
4097;2;;2015-12-17T00:55:48.027;4;;26;;;2015-12-17T00:55:48.027;;;;0;
4098;1;4137;2015-12-17T01:28:04.880;2;43;140;;;2015-12-20T09:28:19.553;Evidence of magnesium supplements for chronic fatigue?;<fatigue><magnesium><supplement>;1;2;1
4100;1;;2015-12-17T06:22:41.540;7;77;2352;1830;2015-12-18T09:09:35.193;2016-03-12T19:42:06.233;Hashimoto thyroiditis leading to severe psychological problems and behavior changes?;<mental-health><endocrinology><autoimmune-disease><hypothyroid>;1;1;1
4103;1;;2015-12-17T09:45:04.923;9;70;1472;5405;2016-10-03T06:34:02.833;2016-12-29T16:11:54.957;What is the distribution of corrected visual acuity?;<eye><statistics><optometry><retina><visual-acuity>;1;0;
4104;1;;2015-12-17T12:19:27.880;5;9287;827;827;2015-12-29T11:54:49.390;2015-12-29T11:54:49.390;How long should I wait to drive after taking a painkiller?;<medications><side-effects><drug-metabolism>;1;0;
4108;1;;2015-12-17T17:15:34.340;3;23;59;1830;2015-12-17T18:59:20.393;2015-12-17T18:59:20.393;Are artificial dyes harmful to children?;<nutrition><pediatrics>;0;0;
4110;1;;2015-12-17T18:38:12.253;2;75;2258;6563;2017-02-03T01:48:58.860;2017-02-03T01:48:58.860;What heart condition(s) cause tingling and lightheadedness that are NOT caught by an ECG?;<cardiology><cardiovascular-disease><ecg-ekg-electrocardiogram>;0;1;0
4112;1;4124;2015-12-17T19:42:54.797;5;2295;827;1830;2015-12-18T17:43:18.520;2015-12-18T17:43:18.520;Can pregnancy lead to growing taller?;<endocrinology><pregnancy><height>;1;0;
4113;1;;2015-12-17T21:53:49.407;2;27;2361;;;2015-12-17T21:53:49.407;Can a mild cervical dysplasia be caused by reasons other than HPV?;<gynaecology>;0;0;1
4114;2;;2015-12-17T23:02:15.837;2;;2192;2192;2017-03-13T01:26:24.293;2017-03-13T01:26:24.293;;;;0;
4118;1;4144;2015-12-18T01:15:07.050;4;42;2258;1830;2015-12-18T09:08:10.727;2015-12-21T07:46:01.933;Do Western Blot 'false negatives' eventually produce positives?;<blood-tests><infectious-diseases><lyme-disease>;1;0;1
4119;1;;2015-12-18T06:40:05.180;1;107;2366;1830;2015-12-18T10:51:59.320;2015-12-18T11:20:55.240;Can ingesting a mosquito make you sick?;<disease-transmission><infectious-diseases><mosquito>;1;1;
4120;2;;2015-12-18T08:45:47.810;5;;2344;2344;2015-12-18T11:20:55.240;2015-12-18T11:20:55.240;;;;3;
4121;2;;2015-12-18T09:54:00.203;2;;2344;;;2015-12-18T09:54:00.203;;;;0;
4123;2;;2015-12-18T16:44:20.487;1;;1830;1830;2016-01-02T09:50:48.613;2016-01-02T09:50:48.613;;;;2;
4124;2;;2015-12-18T17:41:32.963;4;;1830;;;2015-12-18T17:41:32.963;;;;0;
4125;1;;2015-12-18T18:44:12.030;6;65;2369;1830;2015-12-19T07:24:13.877;2016-03-10T23:18:55.190;How is it determined that someone died from ""air polution""?;<statistics><air-quality>;1;3;
4126;1;;2015-12-18T19:01:16.153;0;1749;2152;;;2016-01-21T18:46:18.163;Is putting lime juice up your nose on a queue-tip safe/effective to relieve sinus pressure?;<home-remedies>;1;2;
4127;1;;2015-12-18T22:39:34.787;1;35;453;1830;2015-12-24T09:37:43.863;2015-12-24T09:37:43.863;Typing words that are not congruent with what I meant to type;<mental-health><neurology>;0;10;2
4128;2;;2015-12-19T09:44:09.147;1;;1830;;;2015-12-19T09:44:09.147;;;;0;
4129;2;;2015-12-19T10:25:08.100;2;;1830;;;2015-12-19T10:25:08.100;;;;0;
4131;2;;2015-12-19T12:34:57.137;1;;1830;1830;2015-12-19T12:41:20.807;2015-12-19T12:41:20.807;;;;0;
4132;2;;2015-12-19T14:12:54.533;1;;1830;1830;2015-12-19T14:18:14.757;2015-12-19T14:18:14.757;;;;0;
4133;2;;2015-12-19T16:35:29.037;3;;2192;2192;2015-12-19T22:56:13.110;2015-12-19T22:56:13.110;;;;0;
4137;2;;2015-12-20T09:28:19.553;4;;1830;;;2015-12-20T09:28:19.553;;;;0;
4141;2;;2015-12-20T18:43:13.787;8;;2344;2344;2015-12-22T02:37:15.487;2015-12-22T02:37:15.487;;;;2;
4143;1;4202;2015-12-21T01:55:34.720;5;100;2391;6563;2017-03-07T09:28:00.423;2017-03-07T09:28:00.423;If meditating lowers brain activity and low brain activity is good then how come when you see low brain activities in (brain) PET scans its bad?;<brain><neurology><recreational-drugs><meditation><pet-scan>;2;0;3
4144;2;;2015-12-21T07:28:33.413;2;;1658;1658;2015-12-21T07:46:01.933;2015-12-21T07:46:01.933;;;;0;
4145;2;;2015-12-21T09:13:42.177;0;;2374;;;2015-12-21T09:13:42.177;;;;1;
4146;2;;2015-12-21T11:45:10.173;1;;1830;;;2015-12-21T11:45:10.173;;;;0;
4148;2;;2015-12-22T00:47:51.217;-1;;1733;;;2015-12-22T00:47:51.217;;;;3;
4151;1;;2015-12-22T07:36:33.903;2;22;148;;;2015-12-22T07:36:33.903;Will standing up as much as possible help mitigate scoliosis?;<posture><scoliosis>;0;0;
